Fiscal Year,LEA Name,LEA Entity ID,School Name,School Entity ID,Asian,American Indian/Alaskan Native,Black/African American,Hispanic/Latino,White,Native Hawaiian/Pacific Islander,Multiple Races,Total
2022,Tempe School District,4258,Aguilar School,5226,*,63,33,296,30,*,20,445
2022,Tempe School District,4258,Rover Elementary School,5227,14,11,34,156,167,*,38,423
2022,Tempe School District,4258,Fuller Elementary School,5228,16,*,54,169,250,*,47,544
2022,Tempe School District,4258,Gililland Middle School,5230,*,43,134,476,66,34,29,789
2022,Tempe School District,4258,Connolly Middle School,5231,19,52,139,505,230,11,60,1016
2022,Tempe School District,4258,Fees College Preparatory Middle School,5232,12,138,66,501,87,*,33,839
2022,Tempe School District,4258,Getz School,5233,*,*,24,75,42,*,11,167
2022,Tempe School District,4258,Ward Traditional Academy,81057,25,*,21,128,174,*,24,380
2022,Tempe School District,4258,McKemy Academy of International  Studies,91913,*,*,28,125,133,*,17,316
2022,Tempe School District,4258,Tempe Elementary Online Community,1001716,*,19,49,86,29,*,16,207
2022,Isaac Elementary District,4259,Isaac Middle School,5234,*,*,18,560,*,*,*,595
2022,Isaac Elementary District,4259,J B Sutton Elementary School,5235,*,*,22,509,*,*,*,535
2022,Isaac Elementary District,4259,Alta E Butler School,5236,*,*,29,499,15,*,*,546
2022,Isaac Elementary District,4259,P T Coe Elementary School,5237,*,*,32,294,*,*,*,333
2022,Isaac Elementary District,4259,Joseph Zito Elementary School,5238,*,*,17,311,*,*,*,338
2022,Isaac Elementary District,4259,Mitchell Elementary School,5239,*,*,16,350,*,*,*,376
2022,Isaac Elementary District,4259,Esperanza Elementary School,5240,*,*,*,386,*,*,*,394
2022,Isaac Elementary District,4259,Bret Tarver Education Complex,5241,*,*,*,140,*,*,*,150
2022,Isaac Elementary District,4259,Pueblo Del Sol Middle School,5243,*,*,44,748,*,*,*,815
2022,Isaac Elementary District,4259,Morris K. Udall Escuela de Bellas Artes,78934,*,*,20,527,*,*,*,559
2022,Isaac Elementary District,4259,Moya Elementary,79821,*,*,*,336,*,*,*,346
2022,Isaac Elementary District,4259,Isaac Online Prep Academy,1001624,*,*,*,237,*,*,*,258
2022,Washington Elementary School District,4260,Acacia Elementary School,5244,12,11,56,396,253,*,34,763
2022,Washington Elementary School District,4260,Alta Vista Elementary School,5245,32,16,132,262,71,*,24,537
2022,Washington Elementary School District,4260,Arroyo Elementary School,5246,17,*,26,265,163,*,21,498
2022,Washington Elementary School District,4260,Cactus Wren Elementary School,5247,16,16,50,210,83,*,24,399
2022,Washington Elementary School District,4260,Chaparral Elementary School,5248,*,*,31,178,168,*,16,415
2022,Washington Elementary School District,4260,Cholla Middle School,5249,17,18,55,399,161,*,46,698
2022,Washington Elementary School District,4260,Desert Foothills Middle School,5250,16,13,50,279,268,*,28,656
2022,Washington Elementary School District,4260,Desert View Elementary School,5251,14,20,44,395,78,*,27,580
2022,Washington Elementary School District,4260,Ironwood Elementary School,5252,13,*,31,145,210,*,15,423
2022,Washington Elementary School District,4260,John Jacobs Elementary School,5253,11,16,30,239,150,*,22,468
2022,Washington Elementary School District,4260,Lakeview Elementary School,5254,*,17,55,269,105,*,31,484
2022,Washington Elementary School District,4260,Lookout Mountain School,5255,12,*,41,200,559,*,61,883
2022,Washington Elementary School District,4260,Manzanita Elementary School,5256,17,17,55,409,107,*,44,649
2022,Washington Elementary School District,4260,Maryland Elementary School,5257,32,41,121,273,63,*,27,560
2022,Washington Elementary School District,4260,Moon Mountain School,5258,*,18,61,246,135,*,31,499
2022,Washington Elementary School District,4260,Mountain Sky Middle School,5259,18,16,49,316,316,*,39,754
2022,Washington Elementary School District,4260,Mountain View Elementary School,5260,*,30,75,917,81,*,18,1126
2022,Washington Elementary School District,4260,Ocotillo School,5261,81,18,66,440,42,*,*,657
2022,Washington Elementary School District,4260,Orangewood School,5262,*,79,169,477,119,*,31,886
2022,Washington Elementary School District,4260,Palo Verde Middle School,5263,47,21,121,637,108,*,25,959
2022,Washington Elementary School District,4260,Richard E Miller School,5264,*,58,90,179,54,*,23,408
2022,Washington Elementary School District,4260,Roadrunner Elementary School,5265,50,*,47,436,96,*,12,648
2022,Washington Elementary School District,4260,Royal Palm Middle School,5266,13,53,96,450,79,*,36,729
2022,Washington Elementary School District,4260,Sahuaro School,5267,*,13,70,269,154,*,33,543
2022,Washington Elementary School District,4260,Shaw Butte School,5268,*,26,59,492,94,*,29,704
2022,Washington Elementary School District,4260,Sunburst School,5269,*,16,55,196,273,*,30,573
2022,Washington Elementary School District,4260,Sweetwater School,5270,11,12,23,194,186,*,25,451
2022,Washington Elementary School District,4260,Sunnyslope Elementary School,5271,*,17,54,535,50,*,14,671
2022,Washington Elementary School District,4260,Sunset School,5272,25,*,40,299,115,*,23,505
2022,Washington Elementary School District,4260,Tumbleweed Elementary School,5273,11,*,29,217,117,*,26,406
2022,Washington Elementary School District,4260,Abraham Lincoln Traditional School,5274,29,*,23,268,158,*,43,530
2022,Washington Elementary School District,4260,Washington Elementary School,5275,15,26,114,447,69,*,20,691
2022,Wilson Elementary District,4261,Wilson Elementary School,5276,*,*,42,498,13,*,*,564
2022,Wilson Elementary District,4261,Wilson Primary School,5277,*,*,67,411,*,*,*,501
2022,Osborn Elementary District,4262,Clarendon School,5278,12,19,44,248,54,*,16,395
2022,Osborn Elementary District,4262,Encanto School,5279,12,24,71,427,119,*,22,676
2022,Osborn Elementary District,4262,Osborn Middle School,5280,13,29,68,352,49,*,14,528
2022,Osborn Elementary District,4262,Solano School,5281,15,23,144,273,39,*,39,534
2022,Osborn Elementary District,4262,Longview Elementary School,5282,*,53,58,303,47,*,15,483
2022,Osborn Elementary District,4262,Montecito Community School,6021,*,*,*,*,*,*,*,15
2022,Creighton Elementary District,4263,The Creighton Academy,5283,*,*,12,236,11,*,13,288
2022,Creighton Elementary District,4263,Larry C Kennedy School,5284,*,16,35,338,31,*,*,430
2022,Creighton Elementary District,4263,Loma Linda Elementary School,5285,*,11,17,443,23,*,*,503
2022,Creighton Elementary District,4263,William T Machan Elementary School,5286,*,*,13,529,12,*,*,572
2022,Creighton Elementary District,4263,Monte Vista Elementary School,5287,*,18,35,647,27,*,*,737
2022,Creighton Elementary District,4263,Papago School,5288,*,29,29,729,24,*,11,827
2022,Creighton Elementary District,4263,Biltmore Preparatory Academy,5289,*,*,18,388,140,*,31,586
2022,Creighton Elementary District,4263,Gateway School,6023,*,13,39,509,16,*,*,594
2022,Creighton Elementary District,4263,Excelencia School,79285,*,*,59,467,17,*,*,553
2022,Creighton Elementary District,4263,Creighton Virtual Academy,1001733,*,*,21,147,11,*,*,195
2022,Tolleson Elementary District,4264,Porfirio H. Gonzales Elementary School,6240,*,13,40,687,32,*,11,788
2022,Tolleson Elementary District,4264,Arizona Desert Elementary School,10869,*,*,58,548,25,*,*,651
2022,Tolleson Elementary District,4264,Sheely Farms Elementary School,79402,17,*,115,438,31,*,22,630
2022,Tolleson Elementary District,4264,Desert Oasis Elementary School,87526,*,*,48,570,22,*,12,666
2022,Tolleson Elementary District,4264,Tolleson Virtual Academy,1001766,*,*,17,90,*,*,*,115
2022,Murphy Elementary District,4265,Arthur M Hamilton School,5290,*,*,50,174,*,*,*,230
2022,Murphy Elementary District,4265,Jack L Kuban Elementary School,5291,*,*,16,426,*,*,*,457
2022,Murphy Elementary District,4265,William R Sullivan Elementary School,5292,*,*,30,538,*,*,*,584
2022,Liberty Elementary District,4266,Liberty Elementary School,5294,*,*,19,354,185,*,15,580
2022,Liberty Elementary District,4266,Estrella Mountain Elementary School,5295,*,*,19,186,313,*,26,558
2022,Liberty Elementary District,4266,Rainbow Valley Elementary School,79652,*,*,*,474,123,*,*,614
2022,Liberty Elementary District,4266,Westar Elementary School,79846,*,*,30,231,427,*,46,747
2022,Liberty Elementary District,4266,Freedom Elementary School,87475,*,*,50,444,115,*,24,648
2022,Liberty Elementary District,4266,Las Brisas Academy,92706,*,*,53,367,153,*,28,616
2022,Liberty Elementary District,4266,Blue Horizons Elementary School,1001715,*,*,37,286,123,*,12,465
2022,Kyrene Elementary District,4267,Kyrene Aprende Middle School,5296,58,21,75,246,516,*,93,1011
2022,Kyrene Elementary District,4267,Kyrene Altadena Middle School,5297,47,*,37,209,593,*,92,992
2022,Kyrene Elementary District,4267,Kyrene Akimel A-Al Middle School,5298,26,32,92,252,374,*,97,876
2022,Kyrene Elementary District,4267,Kyrene Centennial Middle School,5299,14,45,158,273,185,*,68,746
2022,Kyrene Elementary District,4267,Kyrene del Pueblo Middle School,5300,35,20,62,202,276,*,63,662
2022,Kyrene Elementary District,4267,Kyrene Middle School,5301,17,58,108,362,177,*,53,777
2022,Kyrene Elementary District,4267,C I Waggoner School,5302,16,*,31,137,221,*,39,455
2022,Kyrene Elementary District,4267,Kyrene del Norte School,5303,*,*,20,268,142,*,19,467
2022,Kyrene Elementary District,4267,Kyrene de las Lomas School,5304,*,21,78,189,106,*,38,447
2022,Kyrene Elementary District,4267,Kyrene de los Ninos School,5305,*,60,76,199,28,*,27,398
2022,Kyrene Elementary District,4267,Kyrene del Cielo School,5306,67,12,34,152,338,*,40,646
2022,Kyrene Elementary District,4267,Kyrene de la Paloma School,5307,*,16,35,146,221,*,35,465
2022,Kyrene Elementary District,4267,Kyrene de la Colina School,5308,17,49,75,137,144,*,53,477
2022,Kyrene Elementary District,4267,Kyrene Traditional Academy,5309,40,34,91,201,172,*,56,595
2022,Kyrene Elementary District,4267,Kyrene de la Mariposa School,5310,32,26,50,140,169,*,54,472
2022,Kyrene Elementary District,4267,Kyrene De Los Lagos School,5311,13,*,19,225,235,*,43,536
2022,Kyrene Elementary District,4267,Kyrene Monte Vista School,5312,29,*,17,97,361,*,54,564
2022,Kyrene Elementary District,4267,Kyrene de la Sierra School,5313,33,*,21,99,289,*,45,496
2022,Kyrene Elementary District,4267,Kyrene de la Mirada School,5314,52,11,35,148,244,*,67,558
2022,Kyrene Elementary District,4267,Kyrene de la Esperanza School,5315,26,35,72,113,147,*,57,452
2022,Kyrene Elementary District,4267,Kyrene de las Brisas School,5316,28,12,46,212,229,*,87,620
2022,Kyrene Elementary District,4267,Kyrene de los Cerritos School,5317,21,*,12,88,208,*,42,375
2022,Kyrene Elementary District,4267,Kyrene de las Manitas School,5318,25,*,42,98,138,*,51,365
2022,Kyrene Elementary District,4267,Kyrene de la Estrella Elementary School,78923,16,18,34,121,204,*,36,429
2022,Kyrene Elementary District,4267,Kyrene del Milenio,79143,32,18,66,163,180,*,61,522
2022,Kyrene Elementary District,4267,Kyrene Digital Academy,1001168,75,66,84,237,166,*,76,709
2022,Balsz Elementary District,4268,Pat Tillman Middle School,5319,*,38,163,452,31,*,16,710
2022,Balsz Elementary District,4268,David Crockett Elementary School,5320,*,21,202,264,23,*,19,533
2022,Balsz Elementary District,4268,Griffith Elementary School,5321,*,38,60,318,36,*,25,484
2022,Balsz Elementary District,4268,Brunson-Lee Elementary School,81141,*,39,80,296,17,*,*,441
2022,Balsz Elementary District,4268,Orangedale Early Learning Center,92301,*,*,*,16,*,*,*,23
2022,Balsz Elementary District,4268,Balsz Online Academy (B.O.A.),1001847,*,14,12,28,*,*,*,64
2022,Buckeye Elementary District,4269,Bales Elementary School,81110,*,*,47,426,109,*,20,619
2022,Buckeye Elementary District,4269,Sundance Elementary,87471,*,*,86,508,145,*,27,778
2022,Buckeye Elementary District,4269,Buckeye Elementary School,87473,*,21,89,644,177,*,35,977
2022,Buckeye Elementary District,4269,Westpark Elementary School,88398,*,*,45,336,189,*,41,621
2022,Buckeye Elementary District,4269,Steven R. Jasinski Elementary School,89572,*,*,55,433,204,*,24,733
2022,Buckeye Elementary District,4269,Inca Elementary School,90341,*,*,59,361,124,*,24,576
2022,Buckeye Elementary District,4269,Marionneaux Elementary School,527220,*,*,63,533,163,*,23,791
2022,Buckeye Elementary District,4269,BESD Virtual,1001175,*,*,*,39,14,*,*,66
2022,Buckeye Elementary District,4269,John S McCain III Elementary School,1001730,*,*,31,302,152,*,30,521
2022,Madison Elementary District,4270,Madison #1 Elementary School,5324,12,41,84,374,368,*,66,946
2022,Madison Elementary District,4270,Madison Camelview Elementary,5325,*,38,49,347,98,*,46,581
2022,Madison Elementary District,4270,Madison Richard Simis School,5326,14,*,15,187,550,*,66,840
2022,Madison Elementary District,4270,Madison Rose Lane School,5327,*,32,43,337,288,*,70,779
2022,Madison Elementary District,4270,Madison Park School,5328,*,29,47,257,79,*,30,448
2022,Madison Elementary District,4270,Madison Meadows School,5329,*,*,30,223,468,*,43,780
2022,Madison Elementary District,4270,Madison Heights Elementary School,5330,13,*,23,262,283,*,52,635
2022,Madison Elementary District,4270,Madison Traditional Academy,89622,24,*,26,196,477,*,42,771
2022,Glendale Elementary District,4271,Glendale Landmark School,5332,16,16,109,601,91,*,34,869
2022,Glendale Elementary District,4271,Harold W Smith School,5334,23,*,66,686,50,*,*,843
2022,Glendale Elementary District,4271,William C Jack School,5336,*,*,37,390,27,*,*,474
2022,Glendale Elementary District,4271,Don Mensendick School,5337,*,*,60,569,37,*,*,691
2022,Glendale Elementary District,4271,Glenn F Burton School,5338,*,11,79,442,72,*,24,631
2022,Glendale Elementary District,4271,Glendale American School,5339,41,28,80,391,121,*,28,690
2022,Glendale Elementary District,4271,Bicentennial North School,5340,*,*,40,458,31,*,*,541
2022,Glendale Elementary District,4271,Horizon School,5341,51,18,89,497,208,*,53,917
2022,Glendale Elementary District,4271,Challenger Middle School,5342,19,11,131,395,47,*,*,612
2022,Glendale Elementary District,4271,Bicentennial South School,5343,*,*,31,378,13,*,*,430
2022,Glendale Elementary District,4271,Discovery School,5344,25,*,49,390,73,*,16,558
2022,Glendale Elementary District,4271,Desert Garden Elementary School,5345,28,13,119,399,61,*,17,639
2022,Glendale Elementary District,4271,Coyote Ridge,79782,16,*,45,448,40,*,*,562
2022,Glendale Elementary District,4271,Desert Spirit,79815,31,18,53,499,38,*,12,651
2022,Glendale Elementary District,4271,Sunset Vista,79816,19,21,42,297,65,*,14,459
2022,Glendale Elementary District,4271,Glendale Elementary Online (G.E.O.) Learning,1001178,*,*,36,241,23,*,*,322
2022,Avondale Elementary District,4272,Michael Anderson,5347,*,*,31,678,35,*,*,752
2022,Avondale Elementary District,4272,Eliseo C. Felix School,5348,*,*,90,394,46,*,12,551
2022,Avondale Elementary District,4272,Lattie Coor,5349,*,*,45,232,32,*,*,320
2022,Avondale Elementary District,4272,Wildflower Accelerated Academy,78924,*,*,77,363,126,*,14,600
2022,Avondale Elementary District,4272,Desert Star,79670,*,*,67,346,175,*,12,620
2022,Avondale Elementary District,4272,Desert Thunder,79792,20,*,124,515,202,*,12,882
2022,Avondale Elementary District,4272,Centerra Mirage STEM Academy,87619,15,*,55,369,120,*,14,580
2022,Avondale Elementary District,4272,Copper Trails,90028,31,*,86,619,259,*,29,1036
2022,Avondale Elementary District,4272,Avondale Middle School,91985,*,*,63,313,44,*,*,434
2022,Fowler Elementary District,4273,Fowler Elementary School,5351,*,*,17,291,*,*,*,323
2022,Fowler Elementary District,4273,Sunridge Elementary School,5352,*,*,35,274,16,*,*,332
2022,Fowler Elementary District,4273,Santa Maria Middle School,5353,*,*,54,481,33,*,16,593
2022,Fowler Elementary District,4273,Sun Canyon School,80315,*,*,41,367,24,*,12,453
2022,Fowler Elementary District,4273,Western Valley Elementary School,80915,*,*,36,425,21,*,15,501
2022,Fowler Elementary District,4273,Western Valley Middle School,80916,*,*,42,452,14,*,*,523
2022,Fowler Elementary District,4273,Tuscano Elementary School,87521,*,*,75,495,47,*,16,657
2022,Fowler Elementary District,4273,Fowler Elementary School District Virtual Academy,1001180,*,*,39,278,14,*,11,351
2022,Arlington Elementary District,4274,Arlington Elementary School,5354,*,*,*,170,94,*,*,271
2022,Palo Verde Elementary District,4275,Palo Verde Elementary School,5355,*,*,11,284,140,*,*,448
2022,Laveen Elementary District,4276,Laveen Elementary School,5356,12,17,148,505,74,*,20,780
2022,Laveen Elementary District,4276,Maurice C. Cash Elementary School,5357,*,11,32,750,21,*,*,824
2022,Laveen Elementary District,4276,Vista del Sur Accelerated,5358,68,*,146,373,165,*,66,828
2022,Laveen Elementary District,4276,Cheatham Elementary School,84305,15,34,236,442,74,*,21,825
2022,Laveen Elementary District,4276,Trailside Point Performing Arts Academy,88421,*,14,250,600,59,*,32,970
2022,Laveen Elementary District,4276,Desert Meadows Elementary School,89266,15,30,163,469,80,*,21,785
2022,Laveen Elementary District,4276,Rogers Ranch School,91310,20,33,238,585,85,*,48,1013
2022,Laveen Elementary District,4276,Paseo Pointe School,756942,17,13,131,704,117,*,27,1012
2022,Laveen Elementary District,4276,Estrella Foothills Global Academy,1000300,*,*,57,172,66,*,20,326
2022,Laveen Elementary District,4276,Laveen Online Academy,1001765,*,*,35,101,*,*,*,165
2022,Union Elementary District,4277,Union Elementary School,5359,*,*,50,256,16,*,*,339
2022,Union Elementary District,4277,Hurley Ranch Elementary,87523,*,*,129,467,56,*,11,684
2022,Union Elementary District,4277,Dos Rios Elementary,89592,*,28,82,512,38,*,*,675
2022,Littleton Elementary District,4278,Littleton Elementary School,5360,*,*,78,529,42,*,18,680
2022,Littleton Elementary District,4278,Collier Elementary School,79618,20,*,102,537,65,11,30,768
2022,Littleton Elementary District,4278,Quentin Elementary School,85852,12,*,74,642,44,*,17,795
2022,Littleton Elementary District,4278,Country Place Elementary,87476,*,11,119,710,56,*,22,933
2022,Littleton Elementary District,4278,Estrella Vista Elementary School,89608,12,18,53,687,47,*,34,852
2022,Littleton Elementary District,4278,Tres Rios Elementary School,89924,*,*,50,589,30,*,12,687
2022,Littleton Elementary District,4278,Fine Arts Academy,530879,12,*,90,573,56,*,22,761
2022,Littleton Elementary District,4278,LESD Online Academy,1001661,*,*,23,139,*,*,*,182
2022,Roosevelt Elementary District,4279,Cesar E Chavez Community School,5363,*,*,*,408,*,*,*,423
2022,Roosevelt Elementary District,4279,Percy L Julian School,5364,*,*,60,189,*,*,*,262
2022,Roosevelt Elementary District,4279,Sunland Elementary School,5365,*,*,25,515,14,*,*,562
2022,Roosevelt Elementary District,4279,Valley View School,5367,*,16,38,435,18,*,14,526
2022,Roosevelt Elementary District,4279,C J Jorgensen School,5368,*,*,17,297,*,*,*,329
2022,Roosevelt Elementary District,4279,Irene Lopez School,5370,*,*,39,415,*,*,*,470
2022,Roosevelt Elementary District,4279,Martin Luther King Early Childhood Center,5371,*,*,44,131,*,*,*,185
2022,Roosevelt Elementary District,4279,T G Barr School,5372,*,12,41,272,12,*,*,349
2022,Roosevelt Elementary District,4279,V H Lassen Elementary School,5373,*,*,22,251,*,*,*,290
2022,Roosevelt Elementary District,4279,John F Kennedy Elementary School,5374,*,*,33,303,*,*,*,353
2022,Roosevelt Elementary District,4279,C O Greenfield School,5376,*,*,44,418,*,*,*,478
2022,Roosevelt Elementary District,4279,Ignacio Conchos School,5377,*,*,26,273,*,*,*,309
2022,Roosevelt Elementary District,4279,John R Davis School,5378,*,*,42,230,*,*,*,286
2022,Roosevelt Elementary District,4279,Maxine O Bush Elementary School,5379,*,*,51,217,*,*,*,283
2022,Roosevelt Elementary District,4279,Southwest Elementary School,5380,*,11,25,434,28,*,*,512
2022,Roosevelt Elementary District,4279,Cloves C Campbell Sr Elementary School,79012,*,20,79,296,22,*,*,432
2022,Roosevelt Elementary District,4279,Ed & Verma Pastor Elementary School,79013,*,*,73,385,17,*,*,489
2022,Roosevelt Elementary District,4279,Bernard Black Elementary School,87883,15,13,127,346,15,*,13,531
2022,Roosevelt Elementary District,4279,iAmRSDOnline Academy,1001174,*,*,49,163,14,*,*,236
2022,Alhambra Elementary District,4280,Alhambra Traditional School,5381,22,*,70,525,75,*,18,713
2022,Alhambra Elementary District,4280,James W. Rice Elementary School,5383,12,*,17,685,*,*,12,734
2022,Alhambra Elementary District,4280,Barcelona Elementary School,5384,38,19,140,586,63,*,23,869
2022,Alhambra Elementary District,4280,Catalina Ventura School,5385,82,13,52,679,58,*,18,903
2022,Alhambra Elementary District,4280,Cordova Elementary School,5386,31,*,40,589,16,*,11,696
2022,Alhambra Elementary District,4280,Granada Elementary School-East Campus,5387,23,15,58,670,19,*,*,790
2022,Alhambra Elementary District,4280,Granada Elementary School-West Campus,5388,30,21,71,694,20,*,*,842
2022,Alhambra Elementary District,4280,Sevilla Elementary School-East Campus,5390,35,*,81,596,23,*,11,756
2022,Alhambra Elementary District,4280,Choice Learning Academy,5391,23,*,73,303,24,*,*,440
2022,Alhambra Elementary District,4280,Westwood Elementary School,5392,36,26,169,564,33,*,*,837
2022,Alhambra Elementary District,4280,Carol G. Peck Elementary School,6030,12,12,116,426,47,*,*,619
2022,Alhambra Elementary District,4280,Sevilla Elementary School-West Campus,79203,31,11,66,553,23,*,16,705
2022,Alhambra Elementary District,4280,Madrid Neighborhood School,1000041,*,*,21,495,*,*,*,533
2022,Alhambra Elementary District,4280,Valencia Newcomer School,1000042,*,*,29,68,*,*,*,98
2022,Alhambra Elementary District,4280,Global Academy of Phoenix,1000259,*,*,15,145,13,*,*,184
2022,Alhambra Elementary District,4280,Alhambra Preschool Academy,1000261,*,*,11,90,*,*,*,114
2022,Alhambra Elementary District,4280, Arizona K-8 Online Academy,1001088,*,13,44,256,21,*,*,345
2022,Alhambra Elementary District,4280,Girls Innovation Academy,1001167,*,*,*,25,11,*,*,41
2022,Litchfield Elementary District,4281,Litchfield Elementary School,5393,21,*,23,292,354,*,40,739
2022,Litchfield Elementary District,4281,Scott L Libby Elementary School,5394,*,*,12,215,210,*,15,462
2022,Litchfield Elementary District,4281,Western Sky Middle School,5395,45,*,60,359,420,*,39,939
2022,Litchfield Elementary District,4281,Palm Valley Elementary,5396,19,*,46,310,244,*,42,672
2022,Litchfield Elementary District,4281,Rancho Santa Fe Elementary School,78925,*,*,42,332,126,*,22,540
2022,Litchfield Elementary District,4281,White Tanks Learning Center,79220,*,*,*,*,*,*,*,14
2022,Litchfield Elementary District,4281,Wigwam Creek Middle School,79221,31,13,79,437,223,*,36,827
2022,Litchfield Elementary District,4281,Corte Sierra Elementary School,80054,24,*,61,338,146,*,16,590
2022,Litchfield Elementary District,4281,Dreaming Summit Elementary,85843,22,*,43,340,206,*,43,662
2022,Litchfield Elementary District,4281,Verrado Middle School,85844,*,*,25,244,292,*,22,594
2022,Litchfield Elementary District,4281,Barbara B. Robey Elementary School,87522,19,*,56,276,120,*,27,503
2022,Litchfield Elementary District,4281,Verrado Elementary School,89586,17,*,24,252,433,*,51,779
2022,Litchfield Elementary District,4281,L. Thomas Heck Middle School,90385,17,11,77,339,172,*,33,653
2022,Litchfield Elementary District,4281,Mabel Padgett Elementary School,90550,21,*,31,241,246,*,35,583
2022,Litchfield Elementary District,4281,Verrado Heritage Elementary School,92878,*,*,55,368,472,*,67,983
2022,Litchfield Elementary District,4281,Belen Soto Elementary School,1000251,15,*,30,375,531,*,51,1008
2022,Litchfield Elementary District,4281,Digital Learning Academy,1001665,21,*,41,148,84,*,29,329
2022,Cartwright Elementary District,4282,Cartwright School,5398,*,*,25,649,13,*,*,701
2022,Cartwright Elementary District,4282,Glenn L. Downs Social Sciences Academy,5399,*,*,31,603,14,*,*,659
2022,Cartwright Elementary District,4282,John F. Long,5400,*,16,53,607,18,*,*,708
2022,Cartwright Elementary District,4282,Justine Spitalny STE3AM School,5401,*,*,25,565,26,*,*,620
2022,Cartwright Elementary District,4282,Holiday Park School,5402,*,*,33,577,19,*,*,648
2022,Cartwright Elementary District,4282,Sunset School,5403,*,12,53,662,18,*,*,751
2022,Cartwright Elementary District,4282,Starlight Park College Preparatory and Community School,5404,*,*,15,634,16,*,*,678
2022,Cartwright Elementary District,4282,Charles W. Harris School,5405,*,*,17,855,20,*,*,899
2022,Cartwright Elementary District,4282,Desert Sands Middle School,5406,*,*,27,381,23,*,*,441
2022,Cartwright Elementary District,4282,Frank Borman School,5407,*,12,48,880,22,*,*,979
2022,Cartwright Elementary District,4282,Cartwright Early Childhood Center,5408,*,*,*,83,*,*,*,98
2022,Cartwright Elementary District,4282,Heatherbrae School,5409,*,*,60,560,18,*,*,648
2022,Cartwright Elementary District,4282,Estrella Middle School,5411,*,*,29,786,21,*,*,849
2022,Cartwright Elementary District,4282,Palm Lane,5412,*,*,32,548,19,*,*,611
2022,Cartwright Elementary District,4282,Peralta School,5413,*,*,40,718,19,*,13,793
2022,Cartwright Elementary District,4282,Byron A. Barry School,5414,*,*,*,157,*,*,*,175
2022,Cartwright Elementary District,4282,Tomahawk School,5415,*,*,29,758,15,*,*,813
2022,Cartwright Elementary District,4282,G. Frank Davidson,6032,*,*,30,636,18,*,*,698
2022,Cartwright Elementary District,4282,Marc T. Atkinson Middle School & Gifted Academy,78980,*,*,48,605,17,*,*,676
2022,Cartwright Elementary District,4282,Bret R. Tarver Leadership Academy,79283,*,*,56,540,22,*,*,635
2022,Cartwright Elementary District,4282,Manuel Pena Jr. School,81109,*,18,122,597,23,*,15,777
2022,Cartwright Elementary District,4282,Raúl H. Castro Middle School: Academy of Fine Arts,89955,*,*,35,427,14,*,*,490
2022,Cartwright Elementary District,4282,Cartwright Virtual Academy,1001711,*,12,34,392,16,*,13,470
2022,Pendergast Elementary District,4283,Pendergast Elementary School,5417,*,*,30,548,35,*,*,633
2022,Pendergast Elementary District,4283,Desert Horizon Elementary School,5418,*,*,45,611,39,*,13,724
2022,Pendergast Elementary District,4283,Villa De Paz Elementary School,5420,*,*,29,412,67,*,*,528
2022,Pendergast Elementary District,4283,Garden Lakes Elementary School,5421,37,*,68,505,182,*,45,845
2022,Pendergast Elementary District,4283,Desert Mirage Elementary School,5422,15,28,47,467,98,*,19,674
2022,Pendergast Elementary District,4283,Copper King Elementary,5423,16,*,68,564,86,*,24,775
2022,Pendergast Elementary District,4283,Canyon Breeze Elementary,79265,24,*,54,441,90,*,19,639
2022,Pendergast Elementary District,4283,Sonoran Sky Elementary School,79642,11,16,77,313,73,*,28,518
2022,Pendergast Elementary District,4283,Rio Vista Elementary,79800,*,21,91,440,58,*,27,648
2022,Pendergast Elementary District,4283,Westwind Elementary School,80417,13,*,31,891,47,*,15,999
2022,Pendergast Elementary District,4283,Sunset Ridge Elementary School,80418,25,*,47,373,48,*,20,522
2022,Pendergast Elementary District,4283,Amberlea Elementary School,80419,*,17,34,401,20,*,*,486
2022,Buckeye Union High School District,4284,Buckeye Union High School,5424,*,32,129,1104,411,11,24,1716
2022,Buckeye Union High School District,4284,Estrella Foothills High School,79376,16,*,56,538,570,*,58,1250
2022,Buckeye Union High School District,4284,Youngker High School,89573,21,20,173,1271,449,*,38,1980
2022,Buckeye Union High School District,4284,BUHSD Institute of Online Learning,91826,*,*,20,110,64,*,*,210
2022,Glendale Union High School District,4285,Glendale High School,5426,49,32,188,1341,184,*,42,1841
2022,Glendale Union High School District,4285,Sunnyslope High School,5427,23,37,107,1193,833,*,64,2260
2022,Glendale Union High School District,4285,Washington High School,5428,109,72,206,1188,220,*,41,1842
2022,Glendale Union High School District,4285,Cortez High School,5429,52,52,173,636,138,*,32,1084
2022,Glendale Union High School District,4285,Moon Valley High School,5430,49,33,124,735,445,*,56,1449
2022,Glendale Union High School District,4285,Apollo High School,5431,91,25,177,1509,300,*,43,2147
2022,Glendale Union High School District,4285,Thunderbird High School,5432,27,45,124,739,618,*,53,1613
2022,Glendale Union High School District,4285,Greenway High School,5433,54,32,103,586,657,*,42,1484
2022,Glendale Union High School District,4285,Independence High School,5434,76,21,166,1631,158,*,20,2077
2022,Glendale Union High School District,4285,Glendale Union High School District Online Learning Academy,5435,*,15,42,228,62,*,*,355
2022,Glendale Union High School District,4285,Glendale Union Online,794564,14,21,68,287,99,*,16,505
2022,Phoenix Union High School District,4286,Alhambra High School,5436,111,29,247,1868,100,*,16,2375
